"","x","y","V3"
"511",697184.681977,4115578.84341559,145
"512",697188.556977,4115578.84341559,145
"513",697192.431977,4115578.84341559,145
"514",697196.306977,4115578.84341559,145
"515",697300.931977,4115578.84341559,145
"516",697328.056977,4115578.84341559,145
"517",697331.931977,4115578.84341559,145
"518",697335.806977,4115578.84341559,145
"519",697339.681977,4115578.84341559,145
"520",697343.556977,4115578.84341559,145
"521",697347.431977,4115578.84341559,145
"522",697351.306977,4115578.84341559,145
"523",697355.181977,4115578.84341559,145
"524",697359.056977,4115578.84341559,145
"525",697362.931977,4115578.84341559,145
"526",697366.806977,4115578.84341559,145
"527",697370.681977,4115578.84341559,145
"528",697374.556977,4115578.84341559,145
"529",697378.431977,4115578.84341559,145
"530",697382.306977,4115578.84341559,145
"531",697386.181977,4115578.84341559,145
"532",697390.056977,4115578.84341559,145
"533",697393.931977,4115578.84341559,145
"534",697397.806977,4115578.84341559,145
"535",697401.681977,4115578.84341559,145
"536",697405.556977,4115578.84341559,145
"537",697409.431977,4115578.84341559,145
"538",697413.306977,4115578.84341559,145
"539",697417.181977,4115578.84341559,145
"540",697421.056977,4115578.84341559,145
"541",697424.931977,4115578.84341559,145
"542",697428.806977,4115578.84341559,145
"543",697432.681977,4115578.84341559,145
"544",697436.556977,4115578.84341559,145
"545",697440.431977,4115578.84341559,145
"546",697444.306977,4115578.84341559,145
"547",697448.181977,4115578.84341559,145
"548",697452.056977,4115578.84341559,145
"549",697455.931977,4115578.84341559,145
"550",697459.806977,4115578.84341559,145
"551",697463.681977,4115578.84341559,145
"552",697467.556977,4115578.84341559,145
"553",697471.431977,4115578.84341559,145
"554",697475.306977,4115578.84341559,145
"555",697599.306977,4115578.84341559,145
"556",697603.181977,4115578.84341559,145
"557",696475.556977,4115574.96798307,145
"558",696479.431977,4115574.96798307,145
"559",696483.306977,4115574.96798307,145
"560",696487.181977,4115574.96798307,145
"561",696553.056977,4115574.96798307,145
"562",696607.306977,4115574.96798307,145
"563",696634.431977,4115574.96798307,145
"564",696758.431977,4115574.96798307,145
"565",696785.556977,4115574.96798307,145
"566",696793.306977,4115574.96798307,145
"567",696816.556977,4115574.96798307,145
"568",696820.431977,4115574.96798307,145
"569",696824.306977,4115574.96798307,145
"570",696828.181977,4115574.96798307,145
"571",696832.056977,4115574.96798307,145
"572",696835.931977,4115574.96798307,145
"573",696839.806977,4115574.96798307,145
"574",696843.681977,4115574.96798307,145
"575",696847.556977,4115574.96798307,145
"576",696851.431977,4115574.96798307,145
"577",696855.306977,4115574.96798307,145
"578",696859.181977,4115574.96798307,145
"579",696878.556977,4115574.96798307,145
"580",696882.431977,4115574.96798307,145
"581",696886.306977,4115574.96798307,145
"582",696909.556977,4115574.96798307,145
"583",696913.431977,4115574.96798307,145
"584",696917.306977,4115574.96798307,145
"585",696921.181977,4115574.96798307,145
"586",696925.056977,4115574.96798307,145
"587",696928.931977,4115574.96798307,145
"588",696932.806977,4115574.96798307,145
"589",696936.681977,4115574.96798307,145
"590",696940.556977,4115574.96798307,145
"591",696944.431977,4115574.96798307,145
"592",696948.306977,4115574.96798307,145
"593",696952.181977,4115574.96798307,145
"594",696956.056977,4115574.96798307,145
"595",696959.931977,4115574.96798307,145
"596",696963.806977,4115574.96798307,145
"597",696967.681977,4115574.96798307,145
"598",697037.431977,4115574.96798307,145
"599",697052.931977,4115574.96798307,145
"600",697072.306977,4115574.96798307,145
"601",697091.681977,4115574.96798307,145
"602",697138.181977,4115574.96798307,145
"603",697165.306977,4115574.96798307,145
"604",697169.181977,4115574.96798307,145
"605",697173.056977,4115574.96798307,145
"606",697176.931977,4115574.96798307,145
"607",697180.806977,4115574.96798307,145
"608",697184.681977,4115574.96798307,145
"609",697188.556977,4115574.96798307,145
"610",697192.431977,4115574.96798307,145
"611",697196.306977,4115574.96798307,145
"612",697231.181977,4115574.96798307,145
"613",697300.931977,4115574.96798307,145
"614",697328.056977,4115574.96798307,145
"615",697331.931977,4115574.96798307,145
"616",697335.806977,4115574.96798307,145
"617",697339.681977,4115574.96798307,145
"618",697343.556977,4115574.96798307,145
"619",697347.431977,4115574.96798307,145
"620",697351.306977,4115574.96798307,145
"621",697355.181977,4115574.96798307,145
"622",697359.056977,4115574.96798307,145
"623",697362.931977,4115574.96798307,145
"624",697366.806977,4115574.96798307,145
"625",697370.681977,4115574.96798307,145
"626",697374.556977,4115574.96798307,145
"627",697378.431977,4115574.96798307,145
"628",697382.306977,4115574.96798307,145
"629",697386.181977,4115574.96798307,145
"630",697390.056977,4115574.96798307,145
"631",697393.931977,4115574.96798307,145
"632",697397.806977,4115574.96798307,145
"633",697401.681977,4115574.96798307,145
"634",697405.556977,4115574.96798307,145
"635",697409.431977,4115574.96798307,145
"636",697413.306977,4115574.96798307,145
"637",697417.181977,4115574.96798307,145
"638",697421.056977,4115574.96798307,145
"639",697424.931977,4115574.96798307,145
"640",697428.806977,4115574.96798307,145
"641",697432.681977,4115574.96798307,145
"642",697436.556977,4115574.96798307,145
"643",697440.431977,4115574.96798307,145
"644",697444.306977,4115574.96798307,145
"645",697448.181977,4115574.96798307,145
"646",697452.056977,4115574.96798307,145
"647",697455.931977,4115574.96798307,145
"648",697459.806977,4115574.96798307,145
"649",697463.681977,4115574.96798307,145
"650",697467.556977,4115574.96798307,145
"651",697471.431977,4115574.96798307,145
"652",697475.306977,4115574.96798307,145
"653",697514.056977,4115574.96798307,145
"654",697541.181977,4115574.96798307,145
"655",696479.431977,4115571.09255054,145
"656",696483.306977,4115571.09255054,145
"657",696487.181977,4115571.09255054,145
"658",696607.306977,4115571.09255054,145
"659",696611.181977,4115571.09255054,145
"660",696758.431977,4115571.09255054,145
"661",696781.681977,4115571.09255054,145
"662",696816.556977,4115571.09255054,145
"663",696820.431977,4115571.09255054,145
"664",696824.306977,4115571.09255054,145
"665",696828.181977,4115571.09255054,145
"666",696832.056977,4115571.09255054,145
"667",696835.931977,4115571.09255054,145
"668",696839.806977,4115571.09255054,145
"669",696843.681977,4115571.09255054,145
"670",696847.556977,4115571.09255054,145
"671",696851.431977,4115571.09255054,145
"672",696855.306977,4115571.09255054,145
"673",696878.556977,4115571.09255054,145
"674",696882.431977,4115571.09255054,145
"675",696886.306977,4115571.09255054,145
"676",696909.556977,4115571.09255054,145
"677",696913.431977,4115571.09255054,145
"678",696917.306977,4115571.09255054,145
"679",696921.181977,4115571.09255054,145
"680",696925.056977,4115571.09255054,145
"681",696928.931977,4115571.09255054,145
"682",696932.806977,4115571.09255054,145
"683",696936.681977,4115571.09255054,145
"684",696940.556977,4115571.09255054,145
"685",696944.431977,4115571.09255054,145
"686",696948.306977,4115571.09255054,145
"687",696952.181977,4115571.09255054,145
"688",696956.056977,4115571.09255054,145
"689",696959.931977,4115571.09255054,145
"690",696963.806977,4115571.09255054,145
"691",696967.681977,4115571.09255054,145
"692",697037.431977,4115571.09255054,145
"693",697080.056977,4115571.09255054,145
"694",697138.181977,4115571.09255054,145
"695",697165.306977,4115571.09255054,145
"696",697169.181977,4115571.09255054,145
"697",697173.056977,4115571.09255054,145
"698",697176.931977,4115571.09255054,145
"699",697180.806977,4115571.09255054,145
"700",697184.681977,4115571.09255054,145
"701",697188.556977,4115571.09255054,145
"702",697192.431977,4115571.09255054,145
"703",697196.306977,4115571.09255054,145
"704",697200.181977,4115571.09255054,145
"705",697235.056977,4115571.09255054,145
"706",697300.931977,4115571.09255054,145
"707",697328.056977,4115571.09255054,145
"708",697331.931977,4115571.09255054,145
"709",697335.806977,4115571.09255054,145
"710",697339.681977,4115571.09255054,145
"711",697343.556977,4115571.09255054,145
"712",697347.431977,4115571.09255054,145
"713",697351.306977,4115571.09255054,145
"714",697355.181977,4115571.09255054,145
"715",697359.056977,4115571.09255054,145
"716",697362.931977,4115571.09255054,145
"717",697366.806977,4115571.09255054,145
"718",697370.681977,4115571.09255054,145
"719",697374.556977,4115571.09255054,145
"720",697378.431977,4115571.09255054,145
"721",697382.306977,4115571.09255054,145
"722",697386.181977,4115571.09255054,145
"723",697390.056977,4115571.09255054,145
"724",697393.931977,4115571.09255054,145
"725",697397.806977,4115571.09255054,145
"726",697401.681977,4115571.09255054,145
"727",697405.556977,4115571.09255054,145
"728",697409.431977,4115571.09255054,145
"729",697413.306977,4115571.09255054,145
"730",697417.181977,4115571.09255054,145
"731",697421.056977,4115571.09255054,145
"732",697424.931977,4115571.09255054,145
"733",697428.806977,4115571.09255054,145
"734",697432.681977,4115571.09255054,145
"735",697436.556977,4115571.09255054,145
